Time,Temp,RH,Dew,PRC,CC,DHI,WS,WD,WSG,DNI
2022-04-25T00:00,17.2,94,16.2,0,31,0,15.5,318,22.3,0
2022-04-25T01:00,16.8,95,15.9,0,35,0,15.3,313,23,0
2022-04-25T02:00,16.6,94,15.7,0,35,0,14.3,311,24.1,0
2022-04-25T03:00,16.3,95,15.5,0,40,0,13.8,313,24.5,0
2022-04-25T04:00,16.4,96,15.7,0,44,0,11.3,323,20.2,0
2022-04-25T05:00,16.6,96,16,0,82,0,11.6,338,19.8,0
2022-04-25T06:00,17.1,95,16.3,0,100,8,11.2,339,21.6,0
2022-04-25T07:00,17.8,94,16.7,0.4,100,31,15.6,326,23.4,1.9
2022-04-25T08:00,18.1,95,17.4,0.9,100,63,13.8,332,27.4,1.5
2022-04-25T09:00,18.7,95,18,2.6,100,90,11.3,351,27,6.7
2022-04-25T10:00,18.9,96,18.3,4.4,100,66,12.6,5,23,7
2022-04-25T11:00,19.1,97,18.6,4.4,100,67,16.3,5,24.1,0
2022-04-25T12:00,19.9,97,19.4,3.9,100,170,18.8,356,29.9,0.1
2022-04-25T13:00,20.8,97,20.3,3.6,100,197,17.9,341,36.7,8
2022-04-25T14:00,21.2,97,20.7,2.8,100,111,11.8,322,38.9,7.6
2022-04-25T15:00,20,96,19.4,2.5,100,62,1.3,56,34.9,0
2022-04-25T16:00,19.9,97,19.4,4.6,100,47,6.8,115,13.7,0
2022-04-25T17:00,19.2,98,18.9,6.9,100,19,11.4,114,22,0
2022-04-25T18:00,18.5,98,18.2,5.1,100,8,9,85,19.1,0
2022-04-25T19:00,18,99,17.8,1.4,100,2,8.7,73,9,0
2022-04-25T20:00,17.9,99,17.7,0.1,100,0,7.8,68,8.6,0
2022-04-25T21:00,17.9,98,17.6,0,100,0,8.3,88,16.2,0
2022-04-25T22:00,17.7,98,17.3,0,100,0,10.1,96,19.8,0
2022-04-25T23:00,17.3,97,16.8,0,100,0,11.9,90,19.4,0
2022-04-26T00:00,17,97,16.5,0,100,0,10.1,90,18,0
2022-04-26T01:00,16.9,97,16.4,0,100,0,7.6,98,18.7,0
2022-04-26T02:00,16.8,97,16.3,0,100,0,7.9,114,18.7,0
2022-04-26T03:00,16.5,96,15.8,0,100,0,8.5,118,16.6,0
2022-04-26T04:00,16.3,97,15.8,0,100,0,9.7,117,18,0
2022-04-26T05:00,16.1,97,15.6,0,100,0,10.2,108,18.7,0
2022-04-26T06:00,16,96,15.4,0,100,7,11.4,101,22.7,0
2022-04-26T07:00,16.1,95,15.3,0,100,51,14.4,93,27,0
2022-04-26T08:00,16.4,92,15.1,0,100,98,17.7,86,30.2,0.4
2022-04-26T09:00,17,89,15.2,0,100,178,15.5,77,30.6,31.7
2022-04-26T10:00,18.1,84,15.3,0,100,239,13.4,70,28.1,67.1
2022-04-26T11:00,19.4,77,15.3,0,100,262,13.1,69,29.5,87.7
2022-04-26T12:00,21.7,69,15.7,0,97,380,14,67,27.4,244.8
2022-04-26T13:00,23,66,16.3,0,30,269,11.9,61,24.5,489.7
2022-04-26T14:00,24.1,64,16.8,0,3,171,9.9,57,25.9,686.1
2022-04-26T15:00,23.8,61,15.9,0,0,149,9.2,59,22.3,759.3
2022-04-26T16:00,24,61,16,0,2,131,11.4,66,24.1,708.3
2022-04-26T17:00,23.6,64,16.3,0,24,105,11.1,65,21.6,622.2
2022-04-26T18:00,22.5,70,16.7,0,20,66,4.7,32,10.4,456.4
2022-04-26T19:00,20.7,76,16.4,0,22,11,6.6,9,10.8,103.7
2022-04-26T20:00,19,83,16,0,29,0,7.6,8,13.3,0
2022-04-26T21:00,18.1,86,15.7,0,33,0,8.7,355,11.9,0
2022-04-26T22:00,17.2,89,15.4,0,30,0,8.1,347,9.7,0
2022-04-26T23:00,16.6,91,15.1,0,32,0,6.9,354,9.4,0
2022-04-27T00:00,16.4,91,14.9,0,38,0,6,17,10.8,0
2022-04-27T01:00,16.3,90,14.7,0,51,0,6.1,28,13.7,0
2022-04-27T02:00,16.3,89,14.5,0,72,0,5.7,35,15.8,0
2022-04-27T03:00,15.7,92,14.4,0,69,0,7.1,45,12.2,0
2022-04-27T04:00,15.6,92,14.4,0,54,0,7.6,45,12.6,0
2022-04-27T05:00,15.4,93,14.3,0,49,0,8.7,42,14.8,0
2022-04-27T06:00,15.3,93,14.2,0,58,14,13.3,33,22,0
2022-04-27T07:00,16,89,14.2,0,100,58,18.5,24,34.6,91.6
2022-04-27T08:00,16.4,85,13.8,0,100,119,20.3,17,40.7,106.6
2022-04-27T09:00,16.8,75,12.3,0,57,200,21,12,41.4,72.2
2022-04-27T10:00,17.6,62,10.2,0,35,240,22.2,8,44.6,175
2022-04-27T11:00,18.6,52,8.6,0,30,363,23.3,8,46.1,281.6
2022-04-27T12:00,19.6,46,7.5,0,14,283,24,9,46.1,440.1
2022-04-27T13:00,20.1,42,6.9,0,8,201,23.9,11,45.4,677.7
2022-04-27T14:00,20.3,41,6.6,0,1,179,22.5,12,43.6,766.2
2022-04-27T15:00,20,37,5,0,0,153,20.7,13,41,772.2
2022-04-27T16:00,19.3,38,4.7,0,6,125,19.6,20,37.4,746.3
2022-04-27T17:00,18.3,43,5.4,0,18,101,15.8,24,28.4,667.5
2022-04-27T18:00,16.6,47,5.3,0,27,63,12.1,27,23.8,508.7
2022-04-27T19:00,15.1,49,4.4,0,29,11,14,26,24.1,126.7
2022-04-27T20:00,14.2,52,4.5,0,29,0,12.6,24,24.8,0
2022-04-27T21:00,13.3,59,5.4,0.1,28,0,12.1,27,24.8,0
2022-04-27T22:00,12.9,63,6.1,0,45,0,12.6,27,25.9,0
2022-04-27T23:00,12.6,67,6.7,0,39,0,14.5,23,25.6,0
2022-04-28T00:00,12.5,69,7.1,0,31,0,13.1,21,25.2,0
2022-04-28T01:00,12.4,72,7.4,0,32,0,12.8,11,22.7,0
2022-04-28T02:00,12.3,73,7.7,0,33,0,13.6,12,22.3,0
2022-04-28T03:00,11.6,78,7.8,0,28,0,11.6,5,20.9,0
2022-04-28T04:00,11.3,80,7.9,0,34,0,12.2,24,20.9,0
2022-04-28T05:00,11,81,7.9,0,29,0,11.8,23,19.8,0
2022-04-28T06:00,11.4,82,8.3,0,14,11,11.1,13,21.2,0
2022-04-28T07:00,12.9,78,9.1,0,17,60,12.5,12,24.8,192.6
2022-04-28T08:00,14.6,71,9.5,0,9,110,17.8,7,31.3,419.6
2022-04-28T09:00,16.2,66,9.7,0,14,143,16.8,9,33.5,532.6
2022-04-28T10:00,17.4,62,10,0,17,227,16.2,13,33.8,506.4
2022-04-28T11:00,18,61,10.3,0,19,202,17,13,33.5,416.4
2022-04-28T12:00,18.4,61,10.7,0,58,289,17.5,8,34.6,258.8
2022-04-28T13:00,19.3,60,11.4,0,51,283,17,6,34.6,267.3
2022-04-28T14:00,19.7,61,11.9,0,100,255,14.2,9,34.2,478.1
2022-04-28T15:00,20,61,12.3,0,100,206,14.3,28,30.2,315.1
2022-04-28T16:00,18.3,71,12.8,0.1,100,61,17.6,41,32.8,36.7
2022-04-28T17:00,16.5,80,13,0.4,100,31,18.9,51,37.4,0
2022-04-28T18:00,14.5,87,12.3,1.2,100,14,18.8,58,37.8,0
2022-04-28T19:00,13.1,87,11,2,100,1,21,74,39.6,0
2022-04-28T20:00,12.1,87,10.1,2.5,100,0,23.2,74,43.2,0
2022-04-28T21:00,11.4,87,9.3,3,100,0,22.3,72,41.8,0
2022-04-28T22:00,10.8,87,8.7,3.7,100,0,20.3,70,40.3,0
2022-04-28T23:00,10.5,87,8.3,2.4,100,0,20.9,61,41.4,0
2022-04-29T00:00,10.2,87,8.1,1.7,100,0,20.7,55,42.1,0
2022-04-29T01:00,10.1,87,8,0.4,100,0,16.9,63,41.8,0
2022-04-29T02:00,10.1,84,7.4,0.1,100,0,16.2,73,36.7,0
2022-04-29T03:00,9.9,86,7.8,0,100,0,15.7,74,29.5,0
2022-04-29T04:00,9.9,86,7.7,0,61,0,13.7,72,25.6,0
2022-04-29T05:00,9.9,86,7.7,0,18,0,12.2,90,25.2,0
2022-04-29T06:00,9.6,88,7.7,0,30,15,12.3,97,24.5,0
2022-04-29T07:00,10.5,84,7.9,0,37,77,15.3,99,29.9,170.8
2022-04-29T08:00,11.7,75,7.5,0,50,139,16,82,33.1,348.3
2022-04-29T09:00,13,69,7.5,0,90,192,14.8,87,33.8,458.4
2022-04-29T10:00,13.9,66,7.7,0,90,335,14.1,87,32,332
2022-04-29T11:00,14.6,65,8,0,90,374,12.8,80,29.5,148.9
2022-04-29T12:00,15.7,62,8.5,0,90,436,13.3,90,30.6,183.9
2022-04-29T13:00,16.2,61,8.8,0,90,402,12.6,92,28.8,219
2022-04-29T14:00,16.7,60,9,0,93,409,10.8,86,25.6,192.1
2022-04-29T15:00,16.8,59,8.8,0,91,342,9.2,79,21.6,132.9
2022-04-29T16:00,16.9,59,8.9,0,91,242,7.9,66,18.4,128.6
2022-04-29T17:00,16.8,59,8.7,0,91,175,7.5,55,15.8,154.9
2022-04-29T18:00,16.3,63,9.1,0,91,70,4.6,72,11.2,80.5
2022-04-29T19:00,15.6,66,9.3,0,91,6,4.6,51,15.5,7.7
2022-04-29T20:00,14.8,69,9.2,0,91,0,7.6,25,21.2,0
2022-04-29T21:00,13.9,72,8.9,0,94,0,8.8,19,22.3,0
2022-04-29T22:00,13,75,8.7,0,92,0,9.7,15,17.6,0
2022-04-29T23:00,11.5,82,8.5,0,49,0,10.3,12,9.4,0
2022-04-30T00:00,10.5,87,8.3,0,44,0,6.6,13,9,0
2022-04-30T01:00,9.7,90,8.1,0,46,0,6.6,13,9,0
2022-04-30T02:00,9.1,93,8,0,50,0,5.9,14,9,0
2022-04-30T03:00,8.9,95,8.2,0,64,0,5.2,16,6.5,0
2022-04-30T04:00,8.7,95,8,0,55,0,5.5,23,7.9,0
2022-04-30T05:00,9,95,8.3,0,43,0,3.9,22,7.2,0
2022-04-30T06:00,9.2,96,8.5,0,31,16,3.9,56,10.1,0
2022-04-30T07:00,11.3,86,9,0,35,81,4.3,42,11.9,88.7
2022-04-30T08:00,13.4,76,9.2,0,3,130,6.6,45,16.6,336
2022-04-30T09:00,15.1,70,9.6,0,56,148,9,74,23.4,593
2022-04-30T10:00,16.4,62,9.2,0,71,207,12.4,73,31,632.5
2022-04-30T11:00,16.8,58,8.6,0,93,261,13.7,67,31.3,443.5
2022-04-30T12:00,17.5,56,8.6,0,100,407,11.8,59,28.4,237
2022-04-30T13:00,17.9,53,8.2,0,100,380,12.3,69,24.5,179.4
2022-04-30T14:00,17.8,53,8,0,100,266,13.1,81,19.4,107.6
2022-04-30T15:00,17.6,55,8.5,0,100,200,11.9,87,24.8,22.2
2022-04-30T16:00,17.2,61,9.6,0,100,129,8.1,77,17.3,2.7
2022-04-30T17:00,16.8,65,10.2,0,100,99,6.7,74,13.3,4.3
2022-04-30T18:00,15.9,70,10.5,0,100,33,4.4,55,10.1,4.8
2022-04-30T19:00,15,74,10.5,0,100,4,5,30,10.1,0
2022-04-30T20:00,14.1,78,10.4,0,42,0,5.2,12,9.7,0
2022-04-30T21:00,13.3,82,10.3,0,58,0,5.6,27,7.9,0
2022-04-30T22:00,12.4,86,10.1,0,61,0,6.6,49,8.3,0
2022-04-30T23:00,11.4,90,9.8,0,24,0,5,69,8.6,0
2022-05-01T00:00,10.6,93,9.4,0,23,0,6.5,96,9.4,0
2022-05-01T01:00,10,94,9.1,0,27,0,5.8,90,14,0
2022-05-01T02:00,9.7,94,8.8,0,30,0,6.1,87,15.1,0
2022-05-01T03:00,9.9,95,9.1,0,36,0,6.5,93,10.8,0
2022-05-01T04:00,9.5,96,8.9,0,40,0,5.4,98,8.3,0
2022-05-01T05:00,9.1,97,8.6,0,31,0,6.2,100,7.6,0
2022-05-01T06:00,8.9,97,8.5,0,24,17,6.5,90,11.9,0
2022-05-01T07:00,11.7,90,10,0,46,87,4.3,85,13.7,185.6
2022-05-01T08:00,13.9,77,9.9,0,26,135,2.9,90,15.1,420.2
2022-05-01T09:00,15.8,60,8,0,29,160,2.3,162,15.1,602.3
2022-05-01T10:00,17.2,49,6.4,0,29,214,4.3,185,16.9,672.5
2022-05-01T11:00,18.2,43,5.5,0,31,217,7.3,171,17.3,709.6
2022-05-01T12:00,18.9,41,5.3,0,29,230,8.6,182,18,762.8
2022-05-01T13:00,19.4,39,5.2,0,29,324,10.1,182,19.1,680.8
2022-05-01T14:00,19.6,39,5.3,0,29,353,11.2,184,20.2,523.8
2022-05-01T15:00,19.8,43,6.8,0,29,294,11.6,187,24.5,431
2022-05-01T16:00,19.8,44,7.1,0,29,223,11.6,185,23,438.5
2022-05-01T17:00,19.3,50,8.5,0,28,179,8,198,15.5,374.6
2022-05-01T18:00,18.3,57,9.7,0,29,90,5.6,207,8.3,230.7
2022-05-01T19:00,16.8,62,9.5,0,29,15,8.7,222,11.2,61.5
2022-05-01T20:00,15.2,69,9.6,0,25,0,8.5,242,11.5,0
2022-05-01T21:00,14.3,73,9.5,0,18,0,7.6,239,13,0
2022-05-01T22:00,13.5,77,9.5,0,2,0,8.2,229,14.8,0
2022-05-01T23:00,13,80,9.5,0,13,0,9.2,222,17.3,0
2022-05-02T00:00,12.6,82,9.6,0,13,0,10.6,215,18.7,0
2022-05-02T01:00,12.3,84,9.7,0,22,0,10.6,208,19.1,0
2022-05-02T02:00,12,85,9.5,0,17,0,10.5,207,19.1,0
2022-05-02T03:00,11.8,80,8.5,0,7,0,10.6,204,18.4,0
2022-05-02T04:00,11.5,80,8.2,0,7,0,11,203,18.4,0
2022-05-02T05:00,11.3,80,7.9,0,16,0,11.1,205,19.1,0
2022-05-02T06:00,11.7,79,8.2,0,25,18,10.9,207,20.2,0
2022-05-02T07:00,13.8,75,9.5,0,24,80,10.8,210,22.3,241.2
2022-05-02T08:00,16.5,65,10,0,1,108,10.5,207,24.8,493.9
2022-05-02T09:00,18.7,60,10.7,0,1,132,12.2,208,27.4,674.3
2022-05-02T10:00,20.6,55,11.3,0,0,148,13.7,207,30.2,759.2
2022-05-02T11:00,22,51,11.5,0,0,159,14.7,205,31.7,808.9
2022-05-02T12:00,23.2,47,11.1,0,1,165,14.8,206,32,832.5
2022-05-02T13:00,24,43,10.6,0,0,164,14.8,206,31.7,839
2022-05-02T14:00,24.4,41,10.3,0,0,155,15.1,205,31.3,836.3
2022-05-02T15:00,24.4,41,10.3,0,2,163,13.9,201,28.1,768.6
2022-05-02T16:00,24.2,43,10.8,0,7,131,10.5,196,22,706.4
2022-05-02T17:00,23.6,50,12.7,0,2,104,5.6,195,10.8,648.5
2022-05-02T18:00,22.3,62,14.7,0,17,68,5.8,184,6.5,469.4
2022-05-02T19:00,19.8,68,13.6,0,8,13,4.2,239,9.7,126.7
2022-05-02T20:00,17.7,74,13.1,0,8,0,3.3,319,11.9,0
2022-05-02T21:00,16.3,80,12.9,0,3,0,8.2,345,11.9,0
2022-05-02T22:00,15,86,12.7,0,0,0,6.8,357,10.8,0
2022-05-02T23:00,14.1,89,12.3,0,1,0,8.3,360,9.7,0
2022-05-03T00:00,13.4,89,11.7,0,0,0,8.7,355,9,0
2022-05-03T01:00,13.1,89,11.4,0,1,0,8.1,347,7.9,0
2022-05-03T02:00,12.4,91,11,0,0,0,7.4,337,8.3,0
2022-05-03T03:00,11,95,10.3,0,1,0,7.2,323,11.5,0
2022-05-03T04:00,10.7,96,10.1,0,0,0,6.7,306,10.4,0
2022-05-03T05:00,10.5,95,9.8,0,0,0,6.1,298,10.1,0
2022-05-03T06:00,10.9,96,10.2,0,0,17,8,288,12.6,0
2022-05-03T07:00,15.2,86,13,0,0,73,5.8,274,14.8,267.8
2022-05-03T08:00,18.7,73,13.8,0,0,110,6.6,261,17.3,506.4
2022-05-03T09:00,21.3,63,14,0,0,134,8.6,248,20.2,656.4
2022-05-03T10:00,23.3,55,13.8,0,0,152,10.5,243,24.1,743.7
2022-05-03T11:00,24.6,47,12.6,0,0,161,12.4,244,27,795.1
2022-05-03T12:00,25.4,42,11.5,0,2,167,12.9,243,27.7,828.3
2022-05-03T13:00,25.8,39,10.8,0,11,213,13.1,238,27,746.4
2022-05-03T14:00,25.9,38,10.5,0,8,208,13.1,238,26.6,638.5
2022-05-03T15:00,25.9,38,10.7,0,10,156,13.4,239,27,684.8
2022-05-03T16:00,25.4,42,11.4,0,7,152,12.2,242,23.4,677.2
2022-05-03T17:00,24.7,49,13.2,0,3,110,9.4,252,18,582.2
2022-05-03T18:00,22.9,56,13.7,0,1,67,7.6,270,14.8,483.8
2022-05-03T19:00,20.6,62,13,0,0,14,10.2,280,17.3,149.7
2022-05-03T20:00,19.2,65,12.5,0,0,0,12.1,282,20.2,0
2022-05-03T21:00,18.3,66,11.9,0,0,0,13.5,279,22.3,0
2022-05-03T22:00,17.7,65,11.1,0,0,0,13.4,275,23,0
2022-05-03T23:00,17.3,64,10.4,0,0,0,13.3,273,22.7,0
2022-05-04T00:00,16.8,65,10.1,0,0,0,13.4,278,23,0
2022-05-04T01:00,16.3,69,10.5,0,0,0,13.8,277,23.8,0
2022-05-04T02:00,15.8,74,11.1,0,0,0,13.4,276,23.8,0
2022-05-04T03:00,15.2,73,10.3,0,0,0,13.4,278,23,0
2022-05-04T04:00,14.8,73,10.1,0,0,0,12.8,280,22,0
2022-05-04T05:00,14.4,74,9.8,0,0,0,11.8,282,20.5,0
2022-05-04T06:00,14.5,75,10.1,0,0,18,11.2,285,21.2,0
2022-05-04T07:00,16.5,72,11.3,0,0,73,12.4,287,24.1,297.6
2022-05-04T08:00,19.3,63,12,0,0,107,12.1,282,27,540.4
2022-05-04T09:00,21.7,57,12.8,0,0,131,12.1,280,28.1,686.8
2022-05-04T10:00,23.7,53,13.5,0,0,147,12,277,28.8,768.9
2022-05-04T11:00,25.3,48,13.6,0,0,158,12.7,277,29.9,814.8
2022-05-04T12:00,26.3,44,13.1,0,0,163,13,276,30.6,836.6
2022-05-04T13:00,26.9,40,12,0,0,163,12.7,277,28.8,840.8
2022-05-04T14:00,27.1,38,11.7,0,0,157,12,277,27.7,829.2
2022-05-04T15:00,26.9,36,10.6,0,2,148,12.1,280,25.9,800.8
2022-05-04T16:00,26.3,38,11,0,0,129,12.9,283,25.2,751
2022-05-04T17:00,25.3,47,13.1,0,0,104,11.4,288,21.6,663.8
2022-05-04T18:00,23.3,53,13.3,0,0,68,9.2,296,19.4,509
2022-05-04T19:00,21.1,58,12.5,0,0,14,10.8,300,20.2,153.1
2022-05-04T20:00,19.7,62,12.1,0,0,0,12.2,304,22,0
2022-05-04T21:00,18.6,65,12,0,0,0,14.4,307,25.9,0
2022-05-04T22:00,17.7,68,11.8,0,0,0,15.5,306,27.4,0
2022-05-04T23:00,16.6,70,11.1,0,0,0,14.9,302,26.3,0
2022-05-05T00:00,15.6,70,10.1,0,0,0,14.7,301,25.9,0
2022-05-05T01:00,14.7,69,9.1,0,0,0,14,299,24.5,0
2022-05-05T02:00,13.9,69,8.4,0,0,0,13.6,302,22.7,0
2022-05-05T03:00,13.4,70,8,0,0,0,13.5,304,23.8,0
2022-05-05T04:00,12.9,71,7.8,0,0,0,13.5,304,23.4,0
2022-05-05T05:00,12.5,74,8,0,0,0,12.5,303,21.6,0
2022-05-05T06:00,12.7,78,8.9,0,0,19,11,311,21.6,0
2022-05-05T07:00,14.7,75,10.4,0,0,74,10.9,314,23.8,308
2022-05-05T08:00,17.5,68,11.5,0,0,109,11.5,311,25.9,549.1
2022-05-05T09:00,20.2,63,12.8,0,0,133,11.7,313,25.9,693.6
2022-05-05T10:00,22.6,58,13.8,0,0,150,12.8,310,27,775.6
2022-05-05T11:00,24.6,52,14.1,0,0,160,14.2,306,28.8,822.4
2022-05-05T12:00,25.9,44,12.8,0,0,165,14.9,302,29.5,845
2022-05-05T13:00,26.6,40,11.7,0,0,165,14.3,298,28.4,848.9
2022-05-05T14:00,26.8,38,11.3,0,0,158,13.7,293,28.4,838.1
2022-05-05T15:00,26.7,40,12.2,0,0,148,13.8,290,28.4,806.1
2022-05-05T16:00,26.3,42,12.2,0,0,130,13.1,286,26.3,749.6
2022-05-05T17:00,25.5,48,13.6,0,0,105,11.2,291,20.5,660.6
2022-05-05T18:00,23.6,55,14,0,0,70,7.3,290,15.8,502.5
2022-05-05T19:00,21.3,61,13.4,0,0,15,8.5,306,16.9,152.5
2022-05-05T20:00,19.8,66,13.2,0,0,0,11.5,316,21.6,0
2022-05-05T21:00,18.9,70,13.4,0,0,0,16.3,317,29.5,0
2022-05-05T22:00,18.1,76,13.8,0,0,0,19.6,311,31.7,0
2022-05-05T23:00,17.2,80,13.8,0,0,0,18.2,308,27.7,0
2022-05-06T00:00,16.3,85,13.7,0,0,0,15.5,306,23.8,0
2022-05-06T01:00,15.6,89,13.8,0,0,0,13.7,305,21.2,0
2022-05-06T02:00,15.1,93,13.9,0,0,0,11.9,305,20.2,0
2022-05-06T03:00,15.4,94,14.5,0,0,0,11.3,307,19.8,0
2022-05-06T04:00,15.3,95,14.5,0,0,0,11.8,310,20.5,0
2022-05-06T05:00,15.3,96,14.6,0,0,0,11.7,313,20.9,0
2022-05-06T06:00,15.6,96,14.9,0,0,20,11.6,324,22.7,0
2022-05-06T07:00,17.3,91,15.8,0,0,77,12.1,323,26.3,262.5
2022-05-06T08:00,19.8,81,16.5,0,0,115,12.5,319,29.2,490.1
2022-05-06T09:00,22.1,73,17,0,0,138,11.2,315,28.8,645.8
2022-05-06T10:00,24.2,66,17.6,0,0,153,10.2,312,27.4,739.7
2022-05-06T11:00,26,60,17.8,0,0,164,8.8,305,26.6,791
2022-05-06T12:00,27.3,55,17.4,0,0,169,8,297,25.6,814.3
2022-05-06T13:00,28.2,48,16,0,11,167,7.6,295,23,821.3
2022-05-06T14:00,28.6,42,14.5,0,7,166,6,295,20.2,808.8
2022-05-06T15:00,28.6,41,14.2,0,12,162,5,300,15.1,746.3
2022-05-06T16:00,28.4,42,14.2,0,14,133,4.8,312,12.6,685.2
2022-05-06T17:00,27.9,46,15.3,0,16,106,4.8,318,10.1,626.2
2022-05-06T18:00,26.5,56,16.9,0,1,69,6.6,13,8.6,481.7
2022-05-06T19:00,24,63,16.6,0,0,15,8.4,7,13,149.6
2022-05-06T20:00,22,72,16.7,0,0,0,12.7,7,17.3,0
2022-05-06T21:00,20.6,80,17,0,0,0,13.3,3,19.1,0
2022-05-06T22:00,19.6,86,17.2,0,0,0,12.3,357,18.7,0
2022-05-06T23:00,19,90,17.3,0,0,0,11,349,18.4,0
2022-05-07T00:00,18.4,92,17.1,0,0,0,10,339,15.8,0
2022-05-07T01:00,17.8,93,16.7,0,0,0,9.1,326,13.7,0
2022-05-07T02:00,17.3,94,16.2,0,0,0,7.9,321,12.6,0
2022-05-07T03:00,16.9,96,16.2,0,0,0,7.1,319,11.9,0
2022-05-07T04:00,16.4,96,15.7,0,0,0,6.1,320,9.7,0
2022-05-07T05:00,15.9,96,15.3,0,4,0,6.4,344,7.9,0
2022-05-07T06:00,15.9,97,15.4,0,5,20,8.7,42,13.3,0
2022-05-07T07:00,18.3,91,16.7,0,12,81,12.3,52,21.2,240.8
2022-05-07T08:00,20.2,83,17.2,0,46,126,18.4,50,30.6,424.5
2022-05-07T09:00,21.7,77,17.5,0,54,162,19.6,49,35.3,536.4
2022-05-07T10:00,22.8,72,17.5,0,67,188,21.1,46,40.3,607.7
2022-05-07T11:00,23.7,68,17.3,0,59,218,22.2,43,44.3,649.8
2022-05-07T12:00,24,66,17.3,0,64,226,21.9,41,46.1,663
2022-05-07T13:00,23.9,66,17.1,0,60,211,21.5,38,46.4,655.8
2022-05-07T14:00,23.6,66,16.8,0,95,314,21.4,36,47.2,546.7
2022-05-07T15:00,23.1,60,15,0,100,228,22.4,37,44.6,486.9
2022-05-07T16:00,21.9,63,14.5,0,100,183,23.1,34,45.4,455.5
2022-05-07T17:00,20.5,66,13.9,0,100,158,22.5,32,44.3,272.5
2022-05-07T18:00,19,67,12.8,0,100,72,18.8,32,38.9,108.4
2022-05-07T19:00,17.6,68,11.6,0,100,15,18.4,35,36,27
2022-05-07T20:00,16.6,69,10.9,0,85,0,17.1,30,32.8,0
2022-05-07T21:00,15.7,71,10.5,0,8,0,15.5,25,28.8,0
2022-05-07T22:00,15.1,73,10.2,0,8,0,13.5,25,25.6,0
2022-05-07T23:00,14.6,74,10,0,12,0,13.2,26,22.7,0
2022-05-08T00:00,14.3,74,9.8,0,34,0,13.9,21,23.4,0
2022-05-08T01:00,14.2,73,9.5,0,0,0,13.5,16,24.8,0
2022-05-08T02:00,13.8,75,9.4,0,2,0,12.6,13,22.7,0
2022-05-08T03:00,13.2,78,9.5,0,0,0,10.2,10,18,0
2022-05-08T04:00,12.8,80,9.4,0,3,0,8.6,15,14.8,0
2022-05-08T05:00,12.3,82,9.4,0,15,0,8.7,30,14.4,0
2022-05-08T06:00,12.8,81,9.6,0,90,21,11,32,18,0
2022-05-08T07:00,14.5,74,9.9,0,89,79,12.3,15,22,189.8
2022-05-08T08:00,16.4,64,9.5,0,52,138,15.1,360,27.7,352.5
2022-05-08T09:00,18.4,55,9.2,0,32,154,14.9,353,29.2,555.5
2022-05-08T10:00,20,53,10,0,17,190,13.8,351,29.9,675.8
2022-05-08T11:00,21.4,52,11,0,1,165,13.1,352,30.6,746.2
2022-05-08T12:00,22.4,50,11.4,0,10,165,12.3,357,31,816.6
2022-05-08T13:00,23,48,11.5,0,6,165,10.9,354,29.9,832
2022-05-08T14:00,23.3,47,11.5,0,5,196,10.1,356,28.4,782.6
2022-05-08T15:00,24.3,46,12,0,10,211,10.1,6,24.1,680.2
2022-05-08T16:00,24,46,11.6,0,25,169,14,23,27.4,584.5
2022-05-08T17:00,22.4,49,11.3,0,1,137,18.2,18,35.3,417
2022-05-08T18:00,20.2,51,9.7,0,33,75,20,14,35.6,334.8
2022-05-08T19:00,17.7,52,7.9,0,35,15,17.4,22,30.2,151.4
2022-05-08T20:00,16.1,56,7.2,0,100,0,16.6,27,29.2,0
2022-05-08T21:00,15,59,7.1,0,100,0,14.8,29,25.2,0
2022-05-08T22:00,14.4,62,7.2,0,83,0,13.9,25,22,0
2022-05-08T23:00,13.8,65,7.3,0,47,0,12.1,27,19.1,0
2022-05-09T00:00,13.2,67,7.3,0,30,0,10.6,24,19.8,0
2022-05-09T01:00,12.8,69,7.3,0,7,0,11.3,22,19.4,0
2022-05-09T02:00,12.4,71,7.3,0,8,0,11.2,33,17.6,0
2022-05-09T03:00,12.5,68,6.9,0,24,0,10,41,16.2,0
2022-05-09T04:00,12.6,69,7.2,0,81,0,9.2,39,15.8,0
2022-05-09T05:00,13.1,70,7.7,0,100,0,10.8,37,19.8,0
2022-05-09T06:00,13.7,72,8.7,0,47,13,13,34,23,0
2022-05-09T07:00,14.5,72,9.6,0,41,86,15,30,28.8,50.5
2022-05-09T08:00,16,63,8.9,0,17,141,16.8,28,33.1,229.6
2022-05-09T09:00,17.8,51,7.5,0,15,181,17.6,28,35.3,495.6
2022-05-09T10:00,19.4,45,7.1,0,30,182,16.7,25,35.3,652.5
2022-05-09T11:00,20.6,43,7.6,0,42,227,15.9,28,34.9,713.5
2022-05-09T12:00,21.3,43,8.3,0,37,322,15.5,25,33.5,600
2022-05-09T13:00,21.9,44,9,0,29,245,15.4,21,32.4,578.4
2022-05-09T14:00,22.3,44,9.5,0,31,175,15.5,25,31.3,745.1
2022-05-09T15:00,22.2,47,10.2,0,49,162,14.2,24,32,771.8
2022-05-09T16:00,21.9,47,10.1,0,100,156,14.5,19,29.9,692.6
2022-05-09T17:00,20.6,50,9.9,0,89,148,15.2,14,29.9,409.2
2022-05-09T18:00,19.2,54,9.8,0,38,82,13.1,21,29.2,160.9
